CIK,Company,State/Country
0001541187,"SRT Holding, LLCformerly: GEM Holding, L.L.C. (filings through 2014-02-11)",CT
0001541197,Unicom Capital LLC,CO
0001541282,Phoenix Banner Holdings LLC,NY
0001541354,"ASPIRITY HOLDINGS LLCSIC:6221- Unknownformerly: Twin Cities Power Holdings, LLC (filings through 2015-07-06)",MN
0001541358,PROSIRIS GLOBAL OPPORTUNITIES FUND LLCformerly: INVESTCORP PROSIRIS OPPORTUNITIES FUND LLC (filings through 2013-02-05),NY
0001541434,"Hildene Opportunities Offshore Fund II, Ltd.",NY
0001541435,"Hildene Opportunities Fund II, L.P.",NY
0001541558,OrbiMed Capital GP I LLC,NY
0001541772,G CAPITAL FUND LP,NJ
0001541773,G CAPITAL FUND LTD.,NJ
0001541852,"Avenue Capital Partners VI, LLC",NY
0001541858,CQS Select ABS Feeder Fund Ltd,E9
0001541859,"CQS Select ABS Feeder Fund, LP",E9
0001541860,CQS ABS Alpha Feeder Fund Ltd,E9
0001541862,"Waterfall Victoria Master Fund, Ltd.",NY
0001542015,"Tiger Global PIP Management VII, Ltd.",NY
0001542016,"Tiger Global PIP Performance VII, L.P.",NY
0001542139,York Andrew W.,
0001542187,"Brookfield 1801 California Street II REIT, Inc.",NY
0001542198,"Passport M1 Fund, Ltd.",D8
0001542201,"Passport M1 Fund, L.P.",CA
0001542345,"OMEGA ENERGY, LLCformerly: OMEGA ENERGY CORP. (filings through 2012-08-01)",TX
0001542434,"Candlewood Structured Credit Fund, Ltd",NY
0001542456,"Wolverine Holdings, L.P.",IL
0001542485,"Moneda Absolute Return Fund, Ltd.",F3
0001542486,Moneda Latin American Small Caps Fund (Cayman) Ltd.,F3
0001542857,"MAST VACATION PARTNERS, INC.",IL
0001542859,Phase II Fund LP,MA
0001542976,Hyundai Auto Receivables Trust 2012-ASIC:6189- ASSET-BACKED SECURITIES,CA
0001543082,Lim Ai-Li,
0001543160,Benefit Street Partners LLC,NY
0001543161,Benefit Street Credit Alpha Partners LP,NY
0001543162,Benefit Street Credit Alpha Fund Ltd.,NY
0001543465,"PALO BARNETT ROYALTY FUND, LP",TX
0001543577,Lim James,
0001543606,Omega Commercial Finance Corp.SIC:6162- MORTGAGE BANKERS &amp; LOAN CORRESPONDENTSformerly: Omega Commerical Finance Corp. (filings through 2012-03-27),FL
0001543665,"Piper Jaffray Merchant Banking Fund I, L.P.",MN
0001543948,Greywolf CLO Credit Fund I LP,NY
0001543950,"Greywolf CLO Credit Fund Offshore IA, Ltd.formerly: Greywolf CLO Credit ERISA Fund I, Ltd. (filings through 2012-03-08)",E9
0001543951,"Greywolf CLO Credit Fund Offshore I, Ltd.",E9
0001543957,Linden Lee,
0001543968,"F-SQUARED U.S. SECTOR OPPORTUNITIES FUND, LPformerly: AlphaSector Leveraged Long Short, LP (filings through 2013-09-12)",MA
0001544014,"RDA Partners, LP",DE
0001544036,Twin Lake Total Return Partners QP Ltd.,E9
0001544232,"Trian Partners Strategic Co-Investment Fund-A GP, L.P.",NY
0001544233,"Trian Partners Strategic Co-Investment Fund-A, L.P.",NY
0001544236,"Trian Partners Strategic Investment Fund II, L.P.",NY
0001544240,Solus Recovery Fund LP,NY
0001544313,PCM Provident MBS Fund LP,MN
0001544314,PCM Provident MBS Fund Ltd.,E9
0001544330,PCM PARTNERS III LLCformerly: PCM Partners III LLC (filings through 2014-03-11),NY
0001544380,"TIG PROCELLA FUND, L.P.",NY
0001544415,"Fore Japan Credit Opportunities Fund, Ltd.",NY
0001544459,"MKP Partners Offshore, Ltd.formerly: MKP Master Fund, Ltd. (filings through 2012-03-13)",L2
0001544526,"ZAIS Mortgage Securities Master Fund, L.P.",E9
0001544528,ZAIS Mortgage Securities Ltd.,E9
0001544588,NEUBERGER BERMAN MULTI-ASSET REAL RETURN PORTFOLIO OFFSHORE LTD.formerly: NEUBERGER BERMAN DYNAMIC REAL RETURN PORTFOLIO OFFSHORE LTD. (filings through 2014-03-13),IL
0001544690,"Virtus Real Estate Capital Qualified, LP",TX
0001544843,Varden Pacific Opportunity Offshore Fund I Ltd,E9
0001544852,"Chilton Global Equities, L.P.",CT
0001544869,Niner Andrew Sheeley,
0001545122,MEDIPROCITY INC.formerly: Pillars LLC (filings through 2012-05-03),MO
0001545326,"Anchorage Illiquid Opportunities III Access Fund Offshore, L.P.",NY
0001545327,"Anchorage Illiquid Opportunities III Access Fund, L.P.",NY
0001545397,Lim Adrian,
0001545407,Trendpointers LLC,IL
0001545763,"Bowery Focused Credit, L.P.",NY
0001545799,"Park 12, LLC",GA
0001545887,"Weiss Enterprises, Inc.",IN
0001545913,Moneda Latin American Corporate Debt,E9
0001545918,"Anchorage Illiquid Opportunities III (B), L.P.",NY
0001545954,SAMUEL MARK,
0001546056,MidOcean Absolute Return Credit Fund LP,NY
0001546057,MidOcean Credit Opportunity Fund LP,NY
0001546058,"MidOcean Credit Opportunity Offshore Fund, Ltd.",NY
0001546066,PEMBINA PIPELINE CORPSIC:1382- OIL AND GAS FIELD EXPLORATION SERVICES,A0
0001546426,"Wellington Manor 2012, LLC",AL
0001546562,Pine Grove Institutional Partners II Ltd.,D0
0001546814,Phase 18 Investments LP,TX
0001547025,"V2 HEDGED EQUITY FUND, LPformerly: V2 CORES U.S. ENHANCED DIVIDEND FUND, LP (filings through 2012-04-13)",IL
0001547152,Fortress Credit Opportunities Fund III (D) LP,NY
0001547227,"Jasper Springhill Street, L.L.C.",IL
0001547266,"Kerrisdale Special Situation Fund Offshore, Ltd.",NY
0001547267,"Kerrisdale Special Situation Fund, LP",NY
0001547304,Round Mountain Gold Corp,NV
0001547356,"Pillar 3 Life Settlement Fund, L.P.",PA
0001547423,Pine Bluff Income Properties LLC,TX
0001547555,Lim Boon-Lum,
0001547735,"Cellomics Technology,LLC",MD
0001547938,YORK ELIOT,
0001548150,Providence Bancshares Corp,TX
0001548374,Mark Global Corp,D8
0001548405,Starwood Mortgage Capital LLCformerly: Archetype Mortgage Capital LLC (filings through 2013-02-08),FL
0001548715,Independence Hedge Fund,FL
0001548908,"COINLAB, INC.",WA
0001549214,"Pillars4Life, Inc.",CA
0001549273,Beach Energy Ltd,C3
0001549304,"WESTERN ASSET DYNAMIC FIXED INCOME PORTFOLIO, L.L.C.",CA
0001549372,"UNICOM SUB ONE, Inc.",CA
0001549423,Bayview Financial Acquisition Trust,FL
0001549424,Bayview Financial Property Trust,FL
0001549425,Bayview Financial Property Trust II,FL
0001549526,"WHITEBOX INSTITUTIONAL PARTNERS, LP",MN
0001549583,"Universa BSPP Equity &amp; Fixed Income Fund, L.P.",FL
0001549643,Fortress Convex Asia Fund LP,NY
0001549644,Fortress Convex Asia Fund Ltd,NY
0001549645,Fortress Convex Asia Master Fund Ltd,NY
0001549815,"SLS Learning Holdings, LLC",TX
0001549895,"Virtus Real Estate Capital Institutional, LP",TX
0001549901,"Virtus Real Estate Capital Institutional Qualified, LP",TX
0001549940,Allianz Global Investors GmbHformerly: Allianz Global Investors Europe GmbH (filings through 2014-11-14)Allianz Global Investors Kapitalanlagegesellschaft mbH (filings through 2012-08-14),2M
0001550050,"CBRE Capital Partners FREMF Co-Investment I, L.P.",NY
0001550182,FIRST 100 LLC,NV
0001550209,Solus Recovery Fund Offshore LP,E9
0001550296,"Trendabl, Inc.",NY
0001550390,"SLS MARLIN HOLDINGS, INC.",CA
0001550446,Quinn Foods LLC,MA
0001550557,"AHLC, LLC",FL
0001550833,Linden Craig,
0001550888,"Fortress Capital First 2012, LLC",FL
0001550970,"Trend Discovery, LP",DE
0001551103,"Hawthorne Brigthon, LLC",NC
0001551105,"Hawthorne Meadows, LLC",NC
0001551406,Land &amp; Houses Public Co Limited/ADR,NY
0001551431,Premier Multi-Series VITformerly: Allianz Global Investors VIT (filings through 2012-06-12),MA
0001551804,Lim James Cformerly: Lim James (filings through 2012-06-07),
0001551949,Guggenheim Credit Allocation Fundformerly: Guggenheim Dynamic Opportunities Fund (filings through 2013-03-11),IL
0001552060,"Pyrrho Global Event Driven Fund, LP",NY
0001552119,PCM CEC Opportunity L.P.,MO
0001552355,Parker Alan,
0001552529,"INVESTCORP REAL ESTATE CREDIT FUND III, LP",E9
0001552770,"Emerald Direct Lending Fund I, L.P.formerly: Direct Lending Fund I, LP (filings through 2013-06-21)",PA
0001553000,Hyundai Auto Receivables Trust 2012-BSIC:6189- ASSET-BACKED SECURITIES,CA
0001553062,Hutchin Hill Liquid Credit Offshore Fund Ltd,NY
0001553063,Hutchin Hill Liquid Credit Domestic Fund LP,NY
0001553153,Piper Brenda,
0001553289,Starwood Lahaina LLC,CT
0001553315,"Harvest 4040 Investors, LLC",CA
0001553466,"Pembina County Bankshares, Ltd.",ND
0001553518,Tilden Park Offshore Investment Fund Ltd,NY
0001553705,Northern Colorado Telecommunications LLC,CO
0001553842,Pemberton John L.,
0001553964,Opus Commodities Core Plus A Fund Ltd.,E9
0001554002,"Axonic Systematic Arbitrage Overseas Fund, Ltd.",NY
0001554028,"Axonic Systematic Arbitrage Fund, LP",NY
0001554097,Rotella Molinero MultiQuant Futures Fund LLC - Standard Series,WA
0001554098,Rotella Molinero MultiQuant Futures Fund LLC - 2X Series,WA
0001554104,"Trendline Fund, L.P.",FL
0001554145,Polygon Convertible Opportunity Fund,NY
0001554146,Polygon European Equity Opportunity Fund,NY
0001554200,Orchard Hill Intermediate Fund LP,E9
0001554386,"Glynn Partners III, L.P.",CA
0001554434,CARLSON DAVID KENDALL,
0001554529,Neuberger Berman Greater China Equity Fund Ltd.,E9
0001554677,Voya Mortgage Investment Fundformerly: ING Mortgage Investment Fund (filings through 2014-06-19),NY
0001554721,"Piper Jaffray Municipal Opportunities Fund II, L.P.",MN
0001554893,"PALO COWTOWN ROYALTY PARTNERS, LP",TX
0001554970,"Brushy Resources, Inc.SIC:1311- CRUDE PETROLEUM &amp; NATURAL GASformerly: Integra Oil &amp; Gas, Inc. (filings through 2014-10-31)Starboard Resources Inc. (filings through 2015-08-14)Starboard Resources, Inc. (filings through 2014-09-26)",TX
0001554986,"JAT Select Fund, Ltd.",CT
0001555000,"Pyrrho Global Event Driven Offshore Fund, Ltd.",E9
0001555004,"JAT Select Fund, L.P.",CT
0001555175,Perry David T,
0001555231,"Candlewood Structured Credit Harvest Fund, LP",NY
0001555324,"Bayview Fund Acquisitions IIIa, LLC",FL
0001555343,Peters Douglas Cameron,
0001555357,"Twin City Beer Barons, LLC",FL
0001555443,"Candlewood Structured Credit Harvest Fund, Ltd",NY
0001556005,Polygon Recovery Manager LP,E9
0001556063,Hyundai Auto Receivables Trust 2012-CSIC:6189- ASSET-BACKED SECURITIES,CA
0001556067,Universa Black Swan Protection Protocol IX L.P.,FL
0001556156,"TIG PI, LLC",UT
0001556158,HALCYON AGILIS FUND LP,NY
0001556323,Neuberger Berman Cayman Commodity Fund I Ltd.,E9
0001556383,"Arrowpoint Life Science Fund, L.P.",CO
0001556618,"Palo Verde Acquisitions, LLC",OK
0001556984,"Pine Brook Capital Partners II, L.P.",NY
0001557022,"MONROE DEVELOPMENT, LTD.",TX
0001557263,Goldentree CLO Debt Investment Partners 2012 LP,NY
0001557301,Western Alaska Copper &amp; Gold Co,AZ
0001557360,Goldentree CLO Debt Investment Fund 2012 Ltd,NY
0001557555,"Axonic Residential Assets Fund I, L.P.",NY
0001557558,Tremblant Long Fund Ltd.formerly: Tremblant Global Growth Ltd. (filings through 2014-09-05),E9
0001557739,"TIG SECURITIZED ASSET FUND, L.P.",NY
0001557768,Allianz Global Investors Italia SGR S.p.A.,L6
0001557852,KLS Rates Fund LP,NY
0001557869,"PCM Investment Associates I, LLC",FL
0001557895,KLS Rates Fund Ltd.,E9
0001557973,"Harvest Diversified Partners, L.P.",CA
0001558139,"Guggenheim Defined Portfolios, Series 1011",IL
0001558140,"Guggenheim Defined Portfolios, Series 1010",IL
0001558141,"Guggenheim Defined Portfolios, Series 1009",IL
0001558142,"Guggenheim Defined Portfolios, Series 1000",IL
0001558143,"Guggenheim Defined Portfolios, Series 1001",IL
0001558144,"Guggenheim Defined Portfolios, Series 1002",IL
0001558145,"Guggenheim Defined Portfolios, Series 1003",IL
0001558146,"Guggenheim Defined Portfolios, Series 1004",IL
0001558147,"Guggenheim Defined Portfolios, Series 1005",IL
0001558148,"Guggenheim Defined Portfolios, Series 1006",IL
0001558149,"Guggenheim Defined Portfolios, Series 1007",IL
0001558150,"Guggenheim Defined Portfolios, Series 1008",IL
0001558151,"Guggenheim Defined Portfolios, Series 1012",IL
0001558152,"Guggenheim Defined Portfolios, Series 1013",IL
0001558153,"Guggenheim Defined Portfolios, Series 1014",IL
0001558154,"Guggenheim Defined Portfolios, Series 1015",IL
0001558155,"Guggenheim Defined Portfolios, Series 1016",IL
0001558156,"Guggenheim Defined Portfolios, Series 1017",IL
0001558157,"Guggenheim Defined Portfolios, Series 1018",IL
0001558158,"Guggenheim Defined Portfolios, Series 1019",IL
0001558159,"Guggenheim Defined Portfolios, Series 1020",IL
0001558160,"Guggenheim Defined Portfolios, Series 1021",IL
0001558161,"Guggenheim Defined Portfolios, Series 1022",IL
0001558162,"Guggenheim Defined Portfolios, Series 1023",IL
0001558640,PROSIRIS GLOBAL OPPORTUNITIES FUND Ltdformerly: INVESTCORP PROSIRIS OPPORTUNITIES FUND Ltd (filings through 2012-09-21),E9
0001558650,INVESTCORP BALLAST LONG/SHORT U.S. OPPORTUNITY FUND LTD,E9
0001558747,INVESTCORP BALLAST LONG/SHORT U.S. OPPORTUNITY FUND LLC,NY
0001558772,"AlphaOne Global Innovations Fund, LP",PA
0001558934,"GEM CONCOURSE CO-INV FUND, L.P.",IL
0001559020,Merion Investment Management LP,PA
0001559126,Canyon Minerals Inc.SIC:1000- METAL MINING,UT
0001559130,"Varde Management, L.P.",MN
0001559131,"Kerrisdale Partners Offshore, Ltd.",NY
0001559248,JASPER PHILIP J,
0001559348,Orchard Lake Country Club,MI
0001559368,"INVESTCORP REAL ESTATE CREDIT FUND III REIT, LLC",NY
0001559692,York Charles David,
0001559774,"Canyon Creek Investment Fund I, LLC",WA
0001559843,"Magnolia Brewing Company, LLC",CA
0001559885,Neuberger Berman China A Share Fund,L2
0001559909,Harvest Capital Credit Corp,NY
0001559921,BLACKROCK (SINGAPORE) LTD.,NY
0001559949,"Boston Capital Corporate Tax Credit Fund XXXVI, A Limited Partnership",MA
0001560034,Raab Andrew John,
0001560171,Corey Tobin J,
0001560191,"Acadian Global Leveraged Market Neutral Fund, LLC",MA
0001560197,ACADIAN GLOBAL LEVERAGED MARKET NEUTRAL FUND,MA
0001560223,"MERION MULTIFAMILY FUND, L.P.",PA
0001560224,"Northern California Sleep Services, LLC",CA
0001560314,Brookfield BPY Holdings (US) Inc.,A6
0001560634,Dunn #2 Vertical Well Program,TX
0001560672,Ellington Residential Mortgage REITSIC:6798- REAL ESTATE INVESTMENT TRUSTS,CT
0001561086,"Seek Thermal, Inc.formerly: Tyrian Systems, Inc. (filings through 2014-01-13)",CA
0001561142,"Canyon Fuel Company, LLC",MO
0001561145,Rotella Molinero MultiStrat Fund LLC - Standard Series,WA
0001561248,Taconic Capital Advisors (Hong Kong) Ltd,K3
0001561311,Magnolia Ridge LLC,WA
0001561388,"Brookfield Brazil Capital Partners (Feeder), L.P.",NY
0001561672,Euro Choice V L.P.,Y9
0001561798,"CBRE CLARION GLOBAL REAL ESTATE FUND, LP",PA
0001561826,Allianz Global Investors France S.A.,I0
0001561931,CIFC Senior Secured Corporate Loan Fund L.P.,NY
0001561960,"TIG SECURITIZED ASSET FUND, LTD.",E9
0001562008,Allianz Global Investors Taiwan Ltd.,F5
0001562069,"Pillar Pharmaceuticals II, L.P.",M8
0001562089,Marshall Christine C,
0001562167,Seer Capital Partners Dedicated Fund I Ltd.,E9
0001562214,"ZAIS Group Holdings, Inc.SIC:6282- INVESTMENT ADVICEformerly: H2 FINANCIAL MANAGEMENT INC. (filings through 2013-01-29)HF2 FINANCIAL MANAGEMENT INC. (filings through 2015-03-16)",NJ
0001562225,Haines Michael B.,
0001562563,"Independence Brewing Company, Inc.",TX
0001562770,"Virtus Fund Services, LLC",MA
0001562799,"CBRE CAPITAL PARTNERS CMBS-B CO-INVESTMENT I, L.P.",NY
0001562815,Opus Commodities Fund Ltd.,E9
0001562903,Hawthorne LS Fund I LP,D0
0001562912,"GRATIA CAPITAL PARTNERS, L.P.",CA
0001562932,Hawthorne LS Feeder Fund I LP,D0
0001563627,"MAGNOLIA CAPITAL PARTNERS, LLC",OK
0001563774,LINDEN CAPITAL II LLC,IL
0001563782,LINDEN MANAGER II LP,IL
0001563791,"Golub Capital Partners CLO 10, Ltd.",E9
0001563793,Golub Capital Finance Funding LLC,NY
0001563809,"LW D&#39;Andrea, LLC",FL
0001563817,"Golub Capital Partners CLO 11, Ltd.",E9
0001563840,"Golub Capital Partners CLO 12, Ltd",E9
0001563877,"Golub Capital Co VIII, LLC",IL
0001563881,"Golub Capital Co VII, LLC",IL
0001563884,"Golub Capital Co International VIII, Ltd.",E9
0001563897,"Golub Capital Partners CLO 14, Ltd.",E9
0001563961,"CLARION PARTNERS SECURITIES, LLC",NY
0001564217,Providence Debt Fund III L.P.,NY
0001564218,Providence Debt Fund III-A L.P.,NY
0001564221,Providence Debt Fund III Master (Non-US) L.P.,NY
0001564222,Providence Equity Capital Markets L.L.C.,NY
0001564235,Solus Recovery Fund II LP,NY
0001564237,Solus Recovery Fund II Offshore LP,E9
0001564310,"Starwood Energy Infrastructure Fund II Canada, L.P.",CT
0001564327,"Starwood Energy Infrastructure Fund II Investor, L.L.C.",CT
0001564329,"Starwood Energy Infrastructure Fund II U.S. Alternative, L.P.",CT
0001564331,"Starwood Energy Infrastructure Fund II Global, L.P.",CT
0001564332,"Starwood Energy Infrastructure Fund II International, L.P.",CT
0001564338,"Starwood Energy Infrastructure Fund II U.S., L.P.",CT
0001564512,"Land Contract Lenders, L.L.C",MI
0001564635,Nine Chapters Systematic US Fund LLC,NJ
0001564642,Nine Chapters Systematic International Fund Ltd,E9
0001564863,"OMEGA BRANDS INC.SIC:7389- SERVICES-BUSINESS SERVICES, NECformerly: OMEGA BRAND INC. (filings through 2014-06-10)Translation Group Inc. (filings through 2014-06-04)",
0001564949,TWIN BRIDGE CAPITAL Corp,NJ
0001565076,"Hawthorne Meridian, LLC",NC
0001565155,"Anchorage MSW Structured Credit Master, L.P.",E9
0001565156,"Anchorage MSW Structured Credit Offshore, L.P.",E9
0001565519,Monroe EH Holdings Trust,CO
0001565553,Coinbase FC Fund I LLC,CA
0001565560,"Varde Credit Partners, L.P.",MN
0001565562,"Varde Credit Partners (Offshore), Ltd.",MN
0001565601,"Duetto Research, Inc.",CA
0001565645,"Benefits Me Insurance Solutions, Inc.",CA
0001565888,INVESTCORP KINGSGUARD GLOBAL MACRO FIXED INCOME FUND LTD,E9
0001565952,400 Capital Special Situations Fund I LLC,NY
0001565989,Orchard Hill Capital Management LP,NY
0001566050,INVESTCORP KINGSGUARD GLOBAL MACRO FIXED INCOME FUND LLC,NY
0001566147,"Seer Mortgage Capital, Inc.SIC:6798- REAL ESTATE INVESTMENT TRUSTS",
0001566205,"Parallax Capital Fund, L.P.",CA
0001566235,"Hawthorne Cadence, LLC",NC
0001566291,"Roaring Fork Club, LLC",CO
0001566430,"Land of the Lakes Holdings, LLC",TN
0001566443,Hyundai Auto Receivables Trust 2013-ASIC:6189- ASSET-BACKED SECURITIES,CA
0001566471,"EJF Income Fund Offshore, Ltd.",VA
0001566538,"Talisman Realty Capital, L.P.",FL
0001566539,"Talisman Realty Capital Offshore, L.P.",FL
0001566642,"MKP Opportunity Offshore (BPI), Ltd.",L2
0001566664,"Guggenheim Aircraft Opportunity Fund, L.P.",CA
0001566665,"Guggenheim Aircraft Opportunity Master Fund, L.P.",CA
0001566696,"Arrowpoint Income Opportunity Fund QP, L.P.",CO
0001566741,"NFI Income Strategies Fund, L.P.",MI
0001566788,"AHLB Holdings, LLC",NY
0001566824,"EJF Financial Opportunities Offshore Fund, Ltd.",VA
0001566825,"EJF Financial Opportunities Master Fund, LP",VA
0001566830,Chilton Global Natural Resources Long Opportunities (BVI) Ltd.,CT
0001566831,"Chilton Global Natural Resources Long Opportunities, L.P.",CT
0001566869,Ellington Financial Operating Partnership LLC,CT
0001566999,Independence Capital Appreciation Fund LP,CO
0001567025,"Passport Long Short Fund, Ltd.",D8
0001567050,"Passport Long Short Fund, L.P.",CA
0001567183,"Gotham Greens Holdings, LLC",NY
0001567428,LUTETIUM
0001567636,Starwood European Real Estate Finance Ltd,Y7
0001567688,"JATEM Fund, L.P.",FL
0001567714,Ellington Housing Inc.SIC:6798- REAL ESTATE INVESTMENT TRUSTS,CT
0001567739,"Zweig-DiMenna Focus Fund, L.P.",NY
0001567745,Nine Chapters Capital Management LLC,NJ
0001567796,"Old Hickory Trading Partners, LLC",TN
0001567797,"Old Hickory Trading Partners, Ltd",TN
0001567938,"EcoR1 Capital Fund, L.P.",CA
0001567940,Allianz Global Investors U.S. Holdings LLC,NY
0001568003,Round Hill Music Royalty Fund LP,NY
0001568004,Round Hill Music Royalty Executive Fund A LP,NY
0001568062,Round Hill Music Royalty Executive Fund B LP,NY
0001568285,"Park Avenue Discoveries, LLC",NY
0001568445,Nomura Asset Management Malaysia Sdn. Bhd.,N8
0001568469,"Bayview Fund Acquisitions IIIb, LLC",FL
0001568594,"Twin Falls NSC, LLC",TN
0001568620,"ROUNDCORNER, INC",NY
0001568622,"Bayview Fund Acquisitions IIb, LLC",FL
0001568791,Eclectica Asset Management LLP,X0
0001568977,Canyon MSC Structured Credit Fund Ltd.,E9
0001569076,MKP Opportunity Participation Fund LLC,NY
